Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
967,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?dnri=0kgn%20%20,200,,36,396,0,218,2,,,[?dnri=0kgn  ]
972,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?i9c7=57wq%20%20,200,,36,396,0,218,2,,,[?i9c7=57wq  ]
966,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?v197=2v86%20%20,200,,39,396,0,218,2,,,[?v197=2v86  ]
969,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2li0=4h8w%20%20,200,,39,396,0,218,2,,,[?2li0=4h8w  ]
975,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?xn9z=z106%20%20,200,,36,396,0,218,2,,,[?xn9z=z106  ]
973,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ta49=4095%20%20,200,,39,396,0,218,2,,,[?ta49=4095  ]
974,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?i607=ffdp%20%20,200,,39,396,0,218,2,,,[?i607=ffdp  ]
971,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6ynk=zq1y%20%20,200,,41,396,0,218,2,,,[?6ynk=zq1y  ]
976,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7522=3hgh%20%20,200,,39,396,0,218,2,,,[?7522=3hgh  ]
978,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2404=d38u%20%20,200,,40,396,0,218,2,,,[?2404=d38u  ]
981,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?606r=k12j%20%20,200,,36,396,0,218,2,,,[?606r=k12j  ]
979,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4y6a=8tm7%20%20,200,,39,396,0,218,2,,,[?4y6a=8tm7  ]
980,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?97n4=fji2%20%20,200,,39,396,0,218,2,,,[?97n4=fji2  ]
977,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?fabo=ec2q%20%20,200,,40,396,0,218,2,,,[?fabo=ec2q  ]
982,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?kh98=sg56%20%20,200,,33,396,0,218,2,,,[?kh98=sg56  ]
985,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8uix=ua13%20%20,200,,37,396,0,218,2,,,[?8uix=ua13  ]
986,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q1sr=677y%20%20,200,,37,396,0,218,2,,,[?q1sr=677y  ]
984,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?mfrt=53w9%20%20,200,,37,396,0,218,2,,,[?mfrt=53w9  ]
983,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?zpne=7vu5%20%20,200,,37,396,0,218,2,,,[?zpne=7vu5  ]
988,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?fi79=50r3%20%20,200,,35,396,0,218,2,,,[?fi79=50r3  ]
990,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?82q9=hic2%20%20,200,,36,396,0,218,2,,,[?82q9=hic2  ]
992,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?84y2=0luv%20%20,200,,35,396,0,218,2,,,[?84y2=0luv  ]
989,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8wez=w5ia%20%20,200,,36,396,0,218,2,,,[?8wez=w5ia  ]
991,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?27q8=5c19%20%20,200,,36,396,0,218,2,,,[?27q8=5c19  ]
987,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4xe9=cu4p%20%20,200,,38,396,0,218,2,,,[?4xe9=cu4p  ]
993,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?k8p8=4eyd%20%20,200,,36,396,0,218,2,,,[?k8p8=4eyd  ]
994,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?mgo2=46t4%20%20,200,,36,396,0,218,2,,,[?mgo2=46t4  ]
995,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5i6s=na0z%20%20,200,,34,396,0,218,2,,,[?5i6s=na0z  ]
996,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?dox2=0tn0%20%20,200,,34,396,0,218,2,,,[?dox2=0tn0  ]
999,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?l018=q2a3%20%20,200,,35,396,0,218,2,,,[?l018=q2a3  ]
997,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?kt4o=7elr%20%20,200,,36,396,0,218,2,,,[?kt4o=7elr  ]
998,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4f08=7z7x%20%20,200,,36,396,0,218,2,,,[?4f08=7z7x  ]
1004,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?m417=oon2%20%20,200,,32,396,0,218,2,,,[?m417=oon2  ]
845,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?27oc=a262%20%20,200,,285,396,0,218,2,,,[?27oc=a262  ]
1000,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7s97=zp5b%20%20,200,,37,396,0,218,2,,,[?7s97=zp5b  ]
1003,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?85kw=w4cz%20%20,200,,37,396,0,218,2,,,[?85kw=w4cz  ]
1002,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?z610=f08m%20%20,200,,37,396,0,218,2,,,[?z610=f08m  ]
1001,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?05xe=laat%20%20,200,,37,396,0,218,2,,,[?05xe=laat  ]
1005,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?y0r4=puci%20%20,200,,35,396,0,218,2,,,[?y0r4=puci  ]
1007,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?gnf8=kv6z%20%20,200,,34,396,0,218,2,,,[?gnf8=kv6z  ]
1009,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?11xf=983m%20%20,200,,36,396,0,218,2,,,[?11xf=983m  ]
1006,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?47m7=2bt9%20%20,200,,36,396,0,218,2,,,[?47m7=2bt9  ]
1008,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o08y=tj1k%20%20,200,,37,396,0,218,2,,,[?o08y=tj1k  ]
1010,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?r64v=8s53%20%20,200,,36,396,0,218,2,,,[?r64v=8s53  ]
1012,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7swc=q423%20%20,200,,34,396,0,218,2,,,[?7swc=q423  ]
1013,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3o9a=lsue%20%20,200,,37,396,0,218,2,,,[?3o9a=lsue  ]
1015,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a49b=0j30%20%20,200,,37,396,0,218,2,,,[?a49b=0j30  ]
1021,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2z0c=ja3i%20%20,200,,37,396,0,218,2,,,[?2z0c=ja3i  ]
1014,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?006j=wgu8%20%20,200,,44,396,0,218,2,,,[?006j=wgu8  ]
1018,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7781=3r38%20%20,200,,41,396,0,218,2,,,[?7781=3r38  ]
1016,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?tt20=0qt3%20%20,200,,42,396,0,218,2,,,[?tt20=0qt3  ]
1019,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6345=98wv%20%20,200,,40,396,0,218,2,,,[?6345=98wv  ]
1020,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?uuru=bch8%20%20,200,,38,396,0,218,2,,,[?uuru=bch8  ]
1011,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?k91c=6yg2%20%20,200,,43,396,0,218,2,,,[?k91c=6yg2  ]
1017,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?gp6v=0v4e%20%20,200,,40,396,0,218,2,,,[?gp6v=0v4e  ]
1023,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ccja=3583%20%20,200,,37,396,0,218,2,,,[?ccja=3583  ]
1022,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?twd2=4a56%20%20,200,,37,396,0,218,2,,,[?twd2=4a56  ]
